Entity,Code,Year,"GDP per capita, PPP (constant 2021 international $)",Continent,yoy_growth,growth_3y,growth_5y,growth_10y,cagr_5y,ma_3y,ma_5y,ma_10y,trend_vs_ma3,trend_vs_ma5,trend_vs_ma10,ma5_slope,volatility_5y,cv_growth_5y,gdp_volatility_5y,risk_adjusted_performance,max_drawdown_5y,in_recession,in_recovery,economic_phase,crisis_year,years_since_recession,world_avg_gdp,continent_avg_gdp,gdp_vs_world,gdp_vs_continent,world_avg_growth,growth_vs_world,world_percentile,continent_percentile,income_classification
Mongolia,MNG,2023,16222.864,Asia,5.96,9.604,6.517,22.807,1.271,15441.85,15383.518,14836.554,5.058,5.456,9.344,190.152,4.777,350.48,625.332,0.285,-8.818,False,False,growth,False,30,26897.137,28311.921,-39.686,-42.7,2.098,3.861,47.573,48.78,Upper Middle Income
Montenegro,MNE,1997,14887.075,Europe,,,,,,14887.075,14887.075,14887.075,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,17646.345,31990.146,-15.636,-53.464,3.924,,64.706,26.19,Upper Middle Income
Montenegro,MNE,1998,15664.292,Europe,5.221,,,,,15275.684,15275.684,15275.684,2.544,2.544,2.544,,,,549.575,,,False,False,growth,False,0,17930.839,33152.456,-12.64,-52.751,2.035,3.185,65.196,28.571,Upper Middle Income
Montenegro,MNE,1999,14230.748,Europe,-9.152,,,,,14927.372,14927.372,14927.372,-4.667,-4.667,-4.667,20.148,10.163,517.072,717.621,-0.193,,False,False,crisis,True,0,18258.355,34221.811,-22.059,-58.416,1.717,-10.869,63.235,23.81,Upper Middle Income
Montenegro,MNE,2000,14697.391,Europe,3.279,-1.274,,,,14864.144,14869.876,14869.876,-1.122,-1.16,-1.16,-202.904,7.798,3589.177,597.112,-0.028,,False,True,recovery,False,0,18926.987,35714.493,-22.347,-58.848,3.219,0.06,63.107,23.81,Upper Middle Income
Montenegro,MNE,2001,14799.371,Europe,0.694,-5.522,,,,14575.837,14855.775,14855.775,1.534,-0.38,-0.38,-35.798,6.383,60700.63,518.075,0.002,-9.152,False,False,stable,False,0,19190.346,36672.51,-22.881,-59.645,1.772,-1.078,63.107,21.429,Upper Middle Income
Montenegro,MNE,2002,15020.825,Europe,1.496,5.552,0.898,,0.179,14839.196,14882.525,14883.284,1.224,0.929,0.924,6.324,5.568,1809.616,523.519,0.055,-9.152,False,False,stable,False,0,19601.423,37384.75,-23.369,-59.821,1.932,-0.435,62.319,21.429,Upper Middle Income
Montenegro,MNE,2003,15332.419,Europe,2.074,4.321,-2.119,,-0.427,15050.872,14816.151,14947.446,1.871,3.484,2.576,-19.812,5.025,1562.676,407.893,-0.064,-7.185,False,False,stable,False,0,20061.665,38182.611,-23.574,-59.844,2.558,-0.484,61.836,19.048,Upper Middle Income
Montenegro,MNE,2004,15982.69,Europe,4.241,7.996,12.311,,2.349,15445.311,15166.539,15076.851,3.479,5.381,6.008,142.007,1.413,59.952,517.147,1.667,-8.042,False,False,growth,False,0,20914.556,39482.814,-23.581,-59.52,4.326,-0.085,61.353,19.048,Upper Middle Income
Montenegro,MNE,2005,16626.25,Europe,4.027,10.688,13.124,,2.497,15980.453,15552.311,15249.007,4.041,6.905,9.032,368.08,1.566,62.488,747.716,1.599,-10.988,False,False,growth,False,0,21513.315,40628.311,-22.716,-59.077,3.588,0.439,60.87,19.048,Upper Middle Income
Montenegro,MNE,2006,18028.102,Europe,8.432,17.582,21.817,,4.026,16879.014,16198.057,15526.916,6.808,11.298,16.109,515.759,2.723,67.168,1195.199,1.488,-16.681,False,False,growth,False,0,22702.237,42282.716,-20.589,-57.363,4.234,4.197,60.577,16.667,Upper Middle Income
Montenegro,MNE,2007,19229.266,Europe,6.663,20.313,28.017,29.168,5.064,17961.206,17039.745,15961.135,7.06,12.849,20.476,743.717,2.479,48.732,1579.094,2.051,-20.265,False,False,growth,False,0,23408.29,44019.887,-17.853,-56.317,3.908,2.754,60.577,16.667,Upper Middle Income
Montenegro,MNE,2008,20581.59,Europe,7.033,23.79,34.236,31.392,6.065,19279.653,18089.58,16452.865,6.753,13.776,25.094,945.761,1.896,31.185,1877.039,3.205,-22.345,False,False,growth,False,0,23609.286,44162.16,-12.824,-53.395,2.303,4.729,61.429,16.667,Upper Middle Income
Montenegro,MNE,2009,19347.316,Europe,-5.997,7.318,21.052,35.954,3.895,19719.391,18762.505,16964.522,-1.887,3.117,14.046,861.38,5.828,144.568,1497.654,0.692,-19.218,False,False,crisis,True,0,22804.125,41634.183,-15.159,-53.53,-1.433,-4.564,61.137,16.667,Upper Middle Income
Montenegro,MNE,2010,19839.947,Europe,2.546,3.176,19.329,34.99,3.597,19922.951,19405.244,17478.778,-0.417,2.24,13.509,657.832,5.866,157.038,935.895,0.637,-12.407,False,True,recovery,False,0,23393.014,42172.183,-15.189,-52.955,3.046,-0.5,61.611,16.667,Upper Middle Income
Montenegro,MNE,2011,20458.969,Europe,3.12,-0.596,13.484,38.242,2.562,19882.077,19891.418,18044.737,2.902,2.853,13.379,564.456,5.251,196.465,619.595,0.509,-6.571,False,False,growth,False,0,23939.923,42664.006,-14.54,-52.046,2.571,0.55,61.321,16.667,Upper Middle Income
Montenegro,MNE,2012,19884.969,Europe,-2.806,2.779,3.41,32.383,0.673,20061.295,20022.558,18531.152,-0.879,-0.687,7.306,308.657,5.159,662.071,502.792,0.151,-5.997,False,False,stable,False,0,24092.886,42367.772,-17.465,-53.066,2.044,-4.849,59.906,16.667,Upper Middle Income
Montenegro,MNE,2013,20570.596,Europe,3.448,3.683,-0.053,34.164,-0.011,20304.845,20020.359,19054.97,1.309,2.748,7.954,64.471,4.24,6802.018,499.751,0.015,-5.947,False,True,recovery,False,0,24184.98,42570.023,-14.945,-51.678,1.543,1.905,61.033,16.667,Upper Middle Income
Montenegro,MNE,2014,20917.209,Europe,1.685,2.24,8.114,30.874,1.573,20457.591,20334.338,19548.421,2.247,2.866,7.002,155.89,2.551,159.586,462.991,0.626,-5.15,False,False,stable,False,0,24398.764,43277.861,-14.269,-51.668,1.854,-0.169,60.563,16.667,Upper Middle Income
Montenegro,MNE,2015,21614.252,Europe,3.332,8.696,8.943,30.001,1.728,21034.019,20689.199,20047.222,2.759,4.471,7.817,334.42,2.647,150.731,636.704,0.663,-8.001,False,False,growth,False,0,24529.067,44416.114,-11.883,-51.337,1.521,1.811,61.502,16.667,Upper Middle Income
Montenegro,MNE,2016,22246.566,Europe,2.925,8.147,8.737,23.399,1.689,21592.676,21046.718,20469.068,3.028,5.701,8.684,356.19,2.623,152.765,915.813,0.654,-10.616,False,False,stable,False,0,24834.897,45347.706,-10.422,-50.942,1.784,1.141,62.441,16.667,Upper Middle Income
Montenegro,MNE,2017,23293.2,Europe,4.705,11.359,17.14,21.134,3.215,22384.673,21728.365,20875.461,4.059,7.202,11.582,519.583,1.085,33.716,1087.275,2.963,-11.688,False,False,growth,False,0,25301.11,46570.85,-7.936,-49.983,2.099,2.606,62.911,16.667,Upper Middle Income
Montenegro,MNE,2018,24481.744,Europe,5.103,13.267,19.013,18.95,3.543,23340.503,22510.594,21265.477,4.89,8.757,15.124,731.938,1.384,38.98,1406.229,2.564,-14.56,False,False,growth,False,0,25773.885,47686.546,-5.013,-48.661,1.983,3.12,62.911,16.667,Upper Middle Income
Montenegro,MNE,2019,25484.574,Europe,4.096,14.555,21.835,31.721,4.029,24419.839,23424.067,21879.203,4.36,8.797,16.479,847.851,0.911,22.582,1584.569,4.423,-15.187,False,False,growth,False,0,26131.821,48660.618,-2.477,-47.628,1.808,2.288,62.911,16.667,High Income
Montenegro,MNE,2020,21608.76,Europe,-15.208,-7.231,-0.025,8.915,-0.005,23858.359,23422.969,22056.084,-9.429,-7.745,-2.028,456.187,8.722,2691.169,1586.138,0.037,-15.208,False,False,crisis,True,0,24296.883,46497.155,-11.064,-53.527,-5.789,-9.42,62.441,14.286,Upper Middle Income
Montenegro,MNE,2021,24509.936,Europe,13.426,0.115,10.174,19.8,1.957,23867.757,23875.643,22461.181,2.691,2.657,9.121,225.788,10.573,436.13,1486.299,0.229,-15.208,False,True,recovery,False,0,25822.605,49900.808,-5.083,-50.883,4.844,8.582,63.85,16.667,Upper Middle Income
Montenegro,MNE,2022,26164.635,Europe,6.751,2.669,12.327,31.58,2.352,24094.444,24449.93,23089.147,8.592,7.013,13.32,513.48,10.722,378.388,1738.359,0.264,-17.412,False,False,growth,False,0,26398.355,51421.287,-0.885,-49.117,3.104,3.647,63.679,16.667,High Income
Montenegro,MNE,2023,27869.65,Europe,6.516,28.974,13.838,35.483,2.626,26181.407,25127.511,23819.053,6.448,10.913,17.006,625.934,10.815,347.036,2317.62,0.288,-22.465,False,False,growth,False,0,26897.137,51010.852,3.616,-45.365,2.098,4.418,64.563,19.512,High Income
Morocco,MAR,1990,4418.66,Africa,,,,,,4418.66,4418.66,4418.66,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,4599.644,-73.093,-3.935,,,31.156,69.388,Lower Middle Income
Morocco,MAR,1991,4656.126,Africa,5.374,,,,,4537.393,4537.393,4537.393,2.617,2.617,2.617,,,,167.914,,,False,False,growth,False,0,16105.559,4578.79,-71.09,1.689,-1.126,6.501,34.5,72.0,Lower Middle Income
Morocco,MAR,1992,4483.25,Africa,-3.713,,,,,4519.345,4519.345,4519.345,-0.799,-0.799,-0.799,50.343,6.426,773.561,122.779,0.129,,False,False,stable,False,0,16042.165,4504.344,-72.053,-0.468,-0.726,-2.987,34.0,72.0,Lower Middle Income
Morocco,MAR,1993,4379.764,Africa,-2.308,-0.88,,,,4506.38,4484.45,4484.45,-2.81,-2.334,-2.334,-26.472,4.892,2268.172,122.15,-0.044,,True,False,recession,False,0,16063.7,4422.785,-72.735,-0.973,-0.146,-2.162,34.5,72.0,Lower Middle Income
Morocco,MAR,1994,4771.093,Africa,8.935,2.469,,,,4544.702,4541.778,4541.778,4.981,5.049,5.049,11.217,6.073,293.116,166.202,0.341,-8.202,False,True,recovery,False,1,16231.993,4391.06,-70.607,8.655,0.284,8.651,36.816,74.0,Lower Middle Income
Morocco,MAR,1995,4444.228,Africa,-6.851,-0.87,0.579,,0.115,4531.695,4546.892,4525.52,-1.93,-2.258,-1.796,31.221,6.602,2297.166,161.802,0.044,-8.202,False,False,crisis,True,2,16509.588,4456.01,-73.081,-0.264,2.393,-9.244,33.663,72.0,Lower Middle Income
Morocco,MAR,1996,4916.48,Africa,10.626,12.254,5.592,,1.094,4710.6,4598.963,4581.372,4.371,6.904,7.315,28.592,7.903,590.767,232.286,0.169,-10.917,False,True,recovery,False,3,16825.344,4613.259,-70.779,6.573,2.884,7.742,36.139,72.0,Lower Middle Income
Morocco,MAR,1997,4766.11,Africa,-3.058,-0.104,6.309,,1.231,4708.94,4655.535,4604.464,1.214,2.375,3.511,54.321,7.804,531.329,231.502,0.188,-10.917,False,False,stable,False,4,17646.345,4835.884,-72.991,-1.443,3.924,-6.983,33.333,70.0,Lower Middle Income
Morocco,MAR,1998,5033.923,Africa,5.619,13.269,14.936,,2.823,4905.505,4786.367,4652.182,2.618,5.172,8.206,93.702,7.648,250.416,221.312,0.399,-11.714,False,True,recovery,False,5,17930.839,4902.447,-71.926,2.682,2.035,3.584,33.824,70.0,Lower Middle Income
Morocco,MAR,1999,5043.665,Africa,0.194,2.587,5.713,,1.117,4947.9,4840.881,4691.33,1.935,4.189,7.51,92.673,6.933,530.941,248.508,0.188,-11.885,False,False,stable,False,6,18258.355,4941.264,-72.376,2.072,1.717,-1.524,32.843,70.0,Lower Middle Income
Morocco,MAR,2000,5100.116,Africa,1.119,7.008,14.758,15.422,2.791,5059.235,4972.059,4759.476,0.808,2.576,7.157,92.846,5.317,183.354,133.095,0.545,-6.549,False,False,stable,False,7,18926.987,5034.814,-73.054,1.297,3.219,-2.1,33.495,72.0,Lower Middle Income
Morocco,MAR,2001,5417.579,Africa,6.225,7.621,10.192,16.354,1.96,5187.12,5072.279,4835.621,4.443,6.808,12.035,115.699,3.891,192.68,232.398,0.519,-12.025,False,False,growth,False,8,19190.346,5180.916,-71.769,4.568,1.772,4.453,33.981,72.0,Lower Middle Income
Morocco,MAR,2002,5544.072,Africa,2.335,9.921,16.323,23.662,3.07,5353.922,5227.871,4941.703,3.552,6.048,12.19,127.906,2.696,87.004,236.559,1.149,-9.202,False,False,stable,False,9,19601.423,5269.126,-71.716,5.218,1.932,0.403,33.333,72.0,Lower Middle Income
Morocco,MAR,2003,5810.053,Africa,4.798,13.92,15.418,32.657,2.909,5590.568,5383.097,5084.732,3.926,7.931,14.265,155.409,2.523,85.995,318.075,1.162,-13.191,False,False,growth,False,10,20061.665,5386.136,-71.039,7.871,2.558,2.239,33.333,72.0,Lower Middle Income
Morocco,MAR,2004,5996.39,Africa,3.207,10.684,18.89,25.682,3.521,5783.505,5573.642,5207.262,3.681,7.585,15.154,172.885,2.013,56.923,347.873,1.756,-14.947,False,False,growth,False,11,20914.556,5630.244,-71.329,6.503,4.326,-1.119,33.816,72.0,Lower Middle Income
Morocco,MAR,2005,6103.422,Africa,1.785,10.089,19.672,37.334,3.657,5969.955,5774.303,5373.181,2.236,5.7,13.59,195.603,1.827,49.777,291.195,2.008,-11.237,False,False,stable,False,12,21513.315,5871.69,-71.63,3.947,3.588,-1.803,33.333,72.0,Lower Middle Income
Morocco,MAR,2006,6488.674,Africa,6.312,11.68,19.771,31.978,3.674,6196.162,5988.522,5530.4,4.721,8.352,17.327,207.44,1.857,50.374,351.0,1.984,-14.558,False,False,growth,False,13,22702.237,6080.572,-71.418,6.712,4.234,2.078,33.173,72.0,Lower Middle Income
Morocco,MAR,2007,6620.59,Africa,2.033,10.41,19.417,38.91,3.613,6404.229,6203.826,5715.848,3.378,6.718,15.829,214.761,1.916,52.837,340.22,1.892,-12.243,False,False,stable,False,14,23408.29,6336.346,-71.717,4.486,3.908,-1.875,32.692,70.0,Lower Middle Income
Morocco,MAR,2008,6901.951,Africa,4.25,13.083,18.793,37.109,3.504,6670.405,6422.205,5902.651,3.471,7.47,16.93,216.842,1.847,52.514,373.119,1.903,-13.12,False,False,growth,False,15,23609.286,6474.829,-70.766,6.597,2.303,1.946,31.905,70.0,Lower Middle Income
Morocco,MAR,2009,7063.727,Africa,2.344,8.862,17.8,40.051,3.331,6862.089,6635.673,6104.657,2.938,6.451,15.71,215.923,1.922,57.469,373.919,1.739,-13.595,False,False,stable,False,16,22804.125,6378.308,-69.024,10.746,-1.433,3.777,32.701,72.0,Lower Middle Income
Morocco,MAR,2010,7210.637,Africa,2.08,8.912,18.141,41.382,3.39,7058.771,6857.116,6315.709,2.151,5.156,14.17,217.455,1.866,54.825,300.57,1.823,-10.012,False,False,stable,False,17,23393.014,6454.115,-69.176,11.722,3.046,-0.967,32.227,72.0,Lower Middle Income
Morocco,MAR,2011,7503.793,Africa,4.066,8.72,15.644,38.508,2.95,7259.386,7060.14,6524.331,3.367,6.284,15.012,212.233,1.107,37.46,330.801,2.667,-11.77,False,False,growth,False,18,23939.923,6418.481,-68.656,16.909,2.571,1.495,31.604,72.0,Lower Middle Income
Morocco,MAR,2012,7628.644,Africa,1.664,7.997,15.226,37.6,2.875,7447.691,7261.75,6732.788,2.43,5.052,13.306,202.317,1.193,41.4,301.86,2.413,-9.526,False,False,stable,False,19,24092.886,6761.483,-68.337,12.825,2.044,-0.38,32.075,72.0,Lower Middle Income
Morocco,MAR,2013,7839.032,Africa,2.758,8.715,13.577,34.922,2.579,7657.156,7449.167,6935.686,2.375,5.234,13.025,194.513,0.92,35.62,313.31,2.804,-9.89,False,False,stable,False,20,24184.98,6682.754,-67.587,17.302,1.543,1.214,32.394,72.549,Lower Middle Income
Morocco,MAR,2014,7951.798,Africa,1.439,5.97,12.572,32.61,2.397,7806.491,7626.781,7131.227,1.861,4.262,11.507,182.515,1.057,44.032,291.115,2.269,-9.321,False,False,stable,False,21,24398.764,6698.214,-67.409,18.715,1.854,-0.415,32.394,72.549,Lower Middle Income
Morocco,MAR,2015,8198.809,Africa,3.106,7.474,13.704,34.331,2.602,7996.546,7824.415,7340.765,2.529,4.785,11.689,187.624,1.079,41.387,272.826,2.414,-8.477,False,False,growth,False,22,24529.067,6667.517,-66.575,22.966,1.521,1.585,32.394,72.549,Lower Middle Income
Morocco,MAR,2016,8141.94,Africa,-0.694,3.864,8.504,25.479,1.646,8097.516,7952.045,7506.092,0.549,2.388,8.471,162.632,1.49,90.079,231.47,1.109,-6.954,False,False,stable,False,23,24834.897,6691.153,-67.216,21.682,1.784,-2.478,32.864,74.51,Lower Middle Income
Morocco,MAR,2017,8450.009,Africa,3.784,6.265,10.767,27.632,2.066,8263.586,8116.318,7689.034,2.256,4.111,9.897,145.951,1.769,85.115,235.99,1.174,-7.23,False,True,recovery,False,24,25301.11,6803.861,-66.602,24.194,2.099,1.685,32.394,74.51,Lower Middle Income
Morocco,MAR,2018,8611.75,Africa,1.914,5.037,9.857,24.773,1.898,8401.233,8270.861,7860.014,2.506,4.122,9.564,159.408,1.728,90.477,260.726,1.105,-7.663,False,False,stable,False,25,25773.885,6866.433,-66.587,25.418,1.983,-0.069,32.394,74.51,Lower Middle Income
Morocco,MAR,2019,8768.176,Africa,1.816,7.691,10.267,24.13,1.974,8609.978,8434.137,8030.459,1.837,3.961,9.186,158.91,1.71,86.147,266.523,1.16,-7.142,False,False,stable,False,26,26131.821,6884.267,-66.446,27.365,1.808,0.009,32.394,74.51,Lower Middle Income
Morocco,MAR,2020,8054.563,Africa,-8.139,-4.68,-1.759,11.704,-0.354,8478.163,8405.288,8114.851,-4.996,-4.173,-0.743,67.213,4.681,1775.774,303.593,-0.056,-8.139,False,False,crisis,True,27,24296.883,6341.948,-66.849,27.005,-5.789,-2.35,32.394,76.471,Lower Middle Income
Morocco,MAR,2021,8623.266,Africa,7.061,0.134,5.912,14.919,1.155,8482.002,8501.553,8226.799,1.665,1.432,4.819,33.708,5.681,441.315,274.09,0.227,-8.139,False,True,recovery,False,28,25822.605,6522.318,-66.606,32.212,4.844,2.217,32.394,76.471,Lower Middle Income
Morocco,MAR,2022,8666.079,Africa,0.496,-1.164,2.557,13.599,0.506,8447.969,8544.767,8330.542,2.582,1.42,4.028,69.74,5.507,874.447,280.881,0.114,-8.139,False,False,stable,False,29,26398.355,6619.55,-67.172,30.916,3.104,-2.608,32.075,74.51,Lower Middle Income
Morocco,MAR,2023,8868.712,Africa,2.338,10.108,2.984,13.135,0.59,8719.352,8596.159,8433.51,1.713,3.171,5.16,47.303,5.535,774.555,317.342,0.129,-9.18,False,False,stable,False,30,26897.137,6735.96,-67.027,31.662,2.098,0.24,31.553,74.51,Lower Middle Income
Mozambique,MOZ,1990,547.623,Africa,,,,,,547.623,547.623,547.623,0.0,0.0,0.0,,,,,,,False,False,stable,False,0,16421.927,4599.644,-96.665,-88.094,,,0.503,2.041,Low Income
Mozambique,MOZ,1991,563.512,Africa,2.902,,,,,555.567,555.567,555.567,1.43,1.43,1.43,,,,11.235,,,False,False,stable,False,0,16105.559,4578.79,-96.501,-87.693,-1.126,4.028,0.5,2.0,Low Income
Mozambique,MOZ,1992,510.823,Africa,-9.35,,,,,540.653,540.653,540.653,-5.517,-5.517,-5.517,-3.485,8.663,268.683,27.027,-0.372,,False,False,crisis,True,0,16042.165,4504.344,-96.816,-88.659,-0.726,-8.624,0.5,2.0,Low Income
Mozambique,MOZ,1993,549.049,Africa,7.483,0.26,,,,541.128,542.752,542.752,1.464,1.16,1.16,-6.408,8.703,2523.703,22.464,0.04,,False,True,recovery,False,0,16063.7,4422.785,-96.582,-87.586,-0.146,7.629,0.5,2.0,Low Income
Mozambique,MOZ,1994,546.21,Africa,-0.517,-3.07,,,,535.36,543.443,543.443,2.027,0.509,0.509,1.395,7.119,5503.0,19.515,0.018,-9.35,False,False,stable,False,0,16231.993,4391.06,-96.635,-87.561,0.284,-0.801,0.498,2.0,Low Income
Mozambique,MOZ,1995,525.419,Africa,-3.806,2.857,-4.055,,-0.824,540.226,539.002,540.439,-2.741,-2.52,-2.779,-1.875,6.412,974.723,20.81,-0.103,-9.35,False,False,stable,False,0,16509.588,4456.01,-96.817,-88.209,2.393,-6.2,0.495,2.0,Low Income
Mozambique,MOZ,1996,562.858,Africa,7.126,2.515,-0.116,,-0.023,544.829,538.871,543.642,3.309,4.451,3.535,-2.286,7.225,3863.136,20.618,0.026,-9.245,False,True,recovery,False,0,16825.344,4613.259,-96.655,-87.799,2.884,4.242,0.495,2.0,Low Income
Mozambique,MOZ,1997,612.372,Africa,8.797,12.113,19.879,,3.693,566.883,559.181,552.233,8.024,9.512,10.89,10.089,5.614,147.112,32.61,0.68,-14.199,False,False,growth,False,0,17646.345,4835.884,-96.53,-87.337,3.924,4.873,0.49,2.0,Low Income
Mozambique,MOZ,1998,660.65,Africa,7.884,25.738,20.326,,3.77,611.96,581.502,564.279,7.956,13.611,17.079,21.315,5.682,145.829,54.671,0.686,-20.469,False,False,growth,False,0,17930.839,4902.447,-96.316,-86.524,2.035,5.849,0.49,2.0,Low Income
Mozambique,MOZ,1999,722.306,Africa,9.333,28.328,32.24,,5.748,665.109,616.721,580.082,8.6,17.12,24.518,28.77,5.473,93.295,77.997,1.072,-27.258,False,False,growth,False,0,18258.355,4941.264,-96.044,-85.382,1.717,7.615,0.98,4.0,Low Income
Mozambique,MOZ,2000,711.976,Africa,-1.43,16.265,35.506,30.012,6.265,698.311,654.032,596.517,1.957,8.86,19.356,36.265,4.426,69.795,67.289,1.432,-22.075,False,False,stable,False,0,18926.987,5034.814,-96.238,-85.859,3.219,-4.649,0.971,4.0,Low Income
Mozambique,MOZ,2001,785.79,Africa,10.367,18.942,39.607,39.445,6.901,740.024,698.619,618.745,6.184,12.478,26.997,40.949,4.792,68.554,65.61,1.458,-22.069,False,True,recovery,False,0,19190.346,5180.916,-95.905,-84.833,1.772,8.596,0.971,4.0,Low Income
Mozambique,MOZ,2002,842.645,Africa,7.235,16.661,37.604,64.958,6.592,780.137,744.674,651.927,8.012,13.156,29.254,45.321,4.695,70.304,70.566,1.422,-21.598,False,False,growth,False,0,19601.423,5269.126,-95.701,-84.008,1.932,5.304,1.932,8.0,Low Income
Mozambique,MOZ,2003,883.239,Africa,4.817,24.055,33.692,60.867,5.979,837.225,789.191,685.346,5.496,11.917,28.875,45.286,4.698,77.469,74.414,1.291,-19.39,False,False,growth,False,0,20061.665,5386.136,-95.597,-83.602,2.558,2.259,1.932,8.0,Low Income
Mozambique,MOZ,2004,934.134,Africa,5.762,18.878,29.327,71.021,5.278,886.673,831.557,724.139,5.353,12.336,28.999,43.442,4.335,81.011,86.183,1.234,-23.782,False,False,growth,False,0,20914.556,5630.244,-95.534,-83.409,4.326,1.436,1.932,8.0,Low Income
Mozambique,MOZ,2005,970.39,Africa,3.881,15.16,36.295,84.689,6.389,929.254,883.24,768.636,4.427,9.867,26.248,47.024,2.534,39.521,73.023,2.529,-19.023,False,False,growth,False,0,21513.315,5871.69,-95.489,-83.473,3.588,0.294,2.415,10.0,Low Income
Mozambique,MOZ,2006,1041.805,Africa,7.359,17.953,32.581,85.092,5.803,982.11,934.443,816.531,6.078,11.489,27.589,51.443,1.512,26.012,77.246,3.842,-19.117,False,False,growth,False,0,22702.237,6080.572,-95.411,-82.867,4.234,3.125,2.404,10.0,Low Income
Mozambique,MOZ,2007,1095.126,Africa,5.118,17.234,29.963,78.834,5.381,1035.773,984.939,864.806,5.73,11.187,26.633,50.849,1.294,24.013,84.425,4.161,-19.348,False,False,growth,False,0,23408.29,6336.346,-95.322,-82.717,3.908,1.21,1.923,8.0,Low Income
Mozambique,MOZ,2008,1141.942,Africa,4.275,17.679,29.29,72.851,5.272,1092.958,1036.679,912.935,4.482,10.154,25.085,51.118,1.374,26.023,85.779,3.84,-18.198,False,False,growth,False,0,23609.286,6474.829,-95.163,-82.363,2.303,1.972,1.905,8.0,Low Income
Mozambique,MOZ,2009,1178.709,Africa,3.22,13.141,26.182,63.187,4.761,1138.592,1085.594,958.576,3.523,8.577,22.965,50.328,1.602,33.578,82.35,2.976,-17.673,False,False,growth,False,0,22804.125,6378.308,-94.831,-81.52,-1.433,4.653,1.896,8.0,Low Income
Mozambique,MOZ,2010,1224.23,Africa,3.862,11.789,26.159,71.948,4.757,1181.627,1136.362,1009.801,3.605,7.732,21.235,49.842,1.605,33.662,71.04,2.969,-14.901,False,False,growth,False,0,23393.014,6454.115,-94.767,-81.032,3.046,0.815,1.896,8.0,Low Income
Mozambique,MOZ,2011,1275.53,Africa,4.19,11.698,22.435,62.324,4.131,1226.156,1183.107,1058.775,4.027,7.812,20.472,48.757,0.689,16.683,70.156,5.986,-14.143,False,False,growth,False,0,23939.923,6418.481,-94.672,-80.127,2.571,1.62,1.887,8.0,Low Income
Mozambique,MOZ,2012,1338.516,Africa,4.938,13.558,22.225,58.847,4.095,1279.425,1231.785,1108.362,4.619,8.665,20.765,47.712,0.627,15.305,77.863,6.523,-14.686,False,False,growth,False,0,24092.886,6761.483,-94.444,-80.204,2.044,2.894,1.887,8.0,Low Income
